stattrak sg 553 | triarch (factory new),6.89
stattrak awp | atheris (well-worn),6.38
stattrak m4a4 | in living color (battle-scarred),19.49
ssg 08 | ghost crusader (minimal wear),1.12
mac-10 | gold brick (factory new),42.44
gut knife | tiger tooth (factory new),143.24
awp | man-o'-war (minimal wear),28.31
m4a1-s | flashback (field-tested),1.58
sticker | mouz (holo) | stockholm 2021,1.79
desert eagle | ocean drive (field-tested),21.66
desert eagle | ocean drive (well-worn),15.08
desert eagle | ocean drive (field-tested),21.66
souvenir nova | interlock (field-tested),1.0
souvenir xm1014 | elegant vines (minimal wear),1.72
souvenir tec-9 | blast from the past (field-tested),0.63
souvenir p250 | black & tan (battle-scarred),0.52
ak-47 | orbit mk01 (minimal wear),10.78
m4a4 | tooth fairy (minimal wear),6.22
stattrak sg 553 | wave spray (minimal wear),5.91
sticker | tyloo (holo) | stockholm 2021,1.2
sticker | godsent (holo) | stockholm 2021,0.26
sticker | godsent (holo) | stockholm 2021,0.26
sticker | godsent (holo) | stockholm 2021,0.26
sticker | godsent (holo) | stockholm 2021,0.26
glock-18 | snack attack (factory new),13.4
glock-18 | pink ddpat (battle-scarred),25.69
stattrak m4a1-s | leaded glass (field-tested),14.55
stattrak m4a4 | in living color (battle-scarred),19.49
stattrak m4a4 | in living color (battle-scarred),19.49
stattrak m4a4 | in living color (battle-scarred),19.49
stattrak awp | hyper beast (well-worn),53.45
ump-45 | crime scene (factory new),26.94
primeiro tenente | brazilian 1st battalion,2.43
primeiro tenente | brazilian 1st battalion,2.43
primeiro tenente | brazilian 1st battalion,2.43
stattrak tec-9 | fuel injector (battle-scarred),4.4
primeiro tenente | brazilian 1st battalion,2.43
stattrak mac-10 | heat (factory new),11.22
stattrak mac-10 | heat (factory new),11.22
primeiro tenente | brazilian 1st battalion,2.43
primeiro tenente | brazilian 1st battalion,2.43
chef d'escadron rouchard | gendarmerie nationale,4.66
chef d'escadron rouchard | gendarmerie nationale,4.66
