bayonet | case hardened (battle-scarred),309.58
nomad knife | stained (factory new),309.16
skeleton knife | boreal forest (field-tested),308.45
falchion knife | fade (minimal wear),308.17
falchion knife | marble fade (minimal wear),306.17
m4a4 | modern hunter (factory new),305.99
ak-47 | fuel injector (factory new),305.59
stattrak skeleton knife | safari mesh (field-tested),305.02
sticker | keyd stars (holo) | katowice 2015,303.67
stattrak awp | containment breach (minimal wear),303.45
falchion knife | case hardened (factory new),302.77
stattrak awp | hyper beast (factory new),302.32
nomad knife,300.71
stattrak flip knife | freehand (factory new),300.21
bayonet | freehand (field-tested),298.69
bayonet | damascus steel (field-tested),298.13
skeleton knife | safari mesh (minimal wear),292.68
nomad knife | case hardened (field-tested),292.68
stattrak falchion knife | case hardened (battle-scarred),291.55
stattrak paracord knife | case hardened (well-worn),291.4
survival knife | crimson web (well-worn),290.84
skeleton knife | safari mesh (well-worn),289.71
souvenir xm1014 | fallout warning (factory new),287.48
talon knife | ultraviolet (field-tested),286.46
bloodhound gloves | charred (minimal wear),286.18
m9 bayonet | forest ddpat (battle-scarred),285.79
falchion knife | fade (factory new),285.78
skeleton knife | urban masked (battle-scarred),285.21
ak-47 | vulcan (minimal wear),284.92
classic knife | crimson web (battle-scarred),283.67
skeleton knife | boreal forest (battle-scarred),283.24
hand wraps | slaughter (well-worn),282.77
stattrak stiletto knife | case hardened (field-tested),282.71
bayonet | bright water (well-worn),282.7
stattrak stiletto knife | damascus steel (factory new),282.36
stattrak ursus knife | case hardened (minimal wear),281.64
bayonet | blue steel (battle-scarred),278.8
sg 553 | hazard pay (minimal wear),276.45
stattrak bayonet | bright water (field-tested),276.29
stattrak falchion knife | tiger tooth (factory new),274.59
m9 bayonet | forest ddpat (field-tested),274.3
bayonet | blue steel (well-worn),273.24
paracord knife,271.84
bayonet | bright water (battle-scarred),270.29
awp | containment breach (factory new),269.83
bayonet | bright water (field-tested),269.37
flip knife | autotronic (field-tested),266.06
stattrak gut knife | lore (minimal wear),264.72
sticker | counter logic gaming (holo) | katowice 2015,263.24
bowie knife | tiger tooth (factory new),262.82
bayonet | rust coat (well-worn),261.44
bowie knife | case hardened (minimal wear),259.54
paracord knife | case hardened (minimal wear),259.19
stattrak huntsman knife | forest ddpat (battle-scarred),258.51
stattrak nomad knife | boreal forest (battle-scarred),256.72
stattrak classic knife | case hardened (well-worn),256.07
stattrak ak-47 | wasteland rebel (well-worn),253.42
stattrak bayonet | rust coat (battle-scarred),252.69
stattrak glock-18 | bullet queen (factory new),251.97
stattrak gut knife | fade (factory new),251.64
bayonet | urban masked (minimal wear),250.65
stattrak shadow daggers | case hardened (minimal wear),250.15
stattrak ssg 08 | bloodshot (minimal wear),250.15
stattrak bayonet | safari mesh (minimal wear),250.15
nomad knife | case hardened (well-worn),249.86
m4a1-s | master piece (factory new),248.88
classic knife | stained (factory new),247.89
shadow daggers | doppler (factory new),247.45
stattrak ak-47 | bloodsport (factory new),245.87
sticker | cloud9 (holo) | dreamhack 2014,244.79
stattrak ursus knife | case hardened (field-tested),244.5
ursus knife,244.32
survival knife,243.81
moto gloves | finish line (well-worn),243.66
desert eagle | emerald jörmungandr (minimal wear),243.5
flip knife | case hardened (minimal wear),242.16
bayonet | boreal forest (minimal wear),241.39
p90 | run and hide (field-tested),240.16
bowie knife | crimson web (field-tested),239.43
stiletto knife,237.05
aug | flame jörmungandr (minimal wear),236.62
five-seven | neon kimono (factory new),236.34
ursus knife | ultraviolet (minimal wear),235.89
m4a4 | daybreak (factory new),235.51
driver gloves | crimson weave (battle-scarred),234.89
huntsman knife | case hardened (minimal wear),234.48
flip knife | freehand (factory new),234.13
navaja knife | case hardened (factory new),231.41
gut knife | gamma doppler (factory new),231.11
bayonet | forest ddpat (minimal wear),230.99
stattrak flip knife,230.99
survival knife | case hardened (minimal wear),230.87
nomad knife | stained (minimal wear),229.58
shadow daggers | doppler (factory new),228.46
gut knife | lore (minimal wear),227.63
bowie knife | case hardened (field-tested),226.98
stiletto knife | stained (factory new),225.36
stattrak bayonet | urban masked (battle-scarred),225.16
bayonet | scorched (minimal wear),225.11
stattrak ursus knife | damascus steel (factory new),224.55
stattrak bowie knife | scorched (minimal wear),223.76
classic knife | case hardened (field-tested),221.98
falchion knife | scorched (factory new),221.98
ursus knife | case hardened (minimal wear),221.46
nomad knife | case hardened (battle-scarred),218.6
stattrak falchion knife | case hardened (field-tested),218.6
p90 | run and hide (well-worn),217.11
flip knife | damascus steel (factory new),216.9
flip knife | case hardened (field-tested),216.46
